Titulo;Rua;Metros;Quartos;Banheiro;Garagem;Preço;Link;Id;Concatenados
Setor Marista, Goiânia;Rua 1121;152 m²;3;4;3;R$ 1.875.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-152m2-id-2795720876/?source=ranking%2Crp;2795720876;Setor Marista, GoiâniaRua 1121152 m²34R$ 1.875.000
Setor Marista, Goiânia;Rua 1141;190 m²;3;4;2;R$ 2.131.405;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-190m2-id-2801496622/?source=ranking%2Crp;2801496622;Setor Marista, GoiâniaRua 1141190 m²34R$ 2.131.405
Setor Marista, Goiânia;Avenida 136;48 m²;1;2;0;R$ 545.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-academia-setor-marista-goiania-48m2-id-2736653322/?source=ranking%2Crp;2736653322;Setor Marista, GoiâniaAvenida 13648 m²12R$ 545.000
Setor Marista, Goiânia;Rua Amélia Artiaga Jardim;77 m²;1;2;1;R$ 960.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-setor-marista-goiania-77m2-id-2801503522/?source=ranking%2Crp;2801503522;Setor Marista, GoiâniaRua Amélia Artiaga Jardim77 m²12R$ 960.000
Setor Marista, Goiânia;Rua 1128;167 m²;3;4;3;R$ 1.720.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-167m2-id-2793811648/?source=ranking%2Crp;2793811648;Setor Marista, GoiâniaRua 1128167 m²34R$ 1.720.000
Setor Marista, Goiânia;Rua 1121;245 m²;4;4;3;R$ 1.290.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-245m2-id-2725020679/?source=ranking%2Crp;2725020679;Setor Marista, GoiâniaRua 1121245 m²44R$ 1.290.000
Setor Marista, Goiânia;Rua 15;260 m²;4;5;2;R$ 2.600.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-260m2-id-2762900517/?source=ranking%2Crp;2762900517;Setor Marista, GoiâniaRua 15260 m²45R$ 2.600.000
Setor Marista, Goiânia;;179 m²;3;5;3;R$ 1.870.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-179m2-id-2728199493/?source=ranking%2Crp;2728199493;Setor Marista, Goiânianan179 m²35R$ 1.870.000
Setor Marista, Goiânia;Rua 32;260 m²;4;5;3;R$ 2.650.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-260m2-id-2761717939/?source=ranking%2Crp;2761717939;Setor Marista, GoiâniaRua 32260 m²45R$ 2.650.000
Setor Marista, Goiânia;Rua 1128;166 m²;3;5;3;R$ 1.750.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-166m2-id-2655386356/?source=ranking%2Crp;2655386356;Setor Marista, GoiâniaRua 1128166 m²35R$ 1.750.000
Setor Marista, Goiânia;Alameda Doutor Sebastião Fleury;265 m²;4;6;3;R$ 2.950.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-265m2-id-2749490365/?source=ranking%2Crp;2749490365;Setor Marista, GoiâniaAlameda Doutor Sebastião Fleury265 m²46R$ 2.950.000
Setor Marista, Goiânia;Rua 145;150 m²;3;4;2;R$ 1.600.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-acesso-24-horas-setor-marista-goiania-150m2-id-2781795370/?source=ranking%2Crp;2781795370;Setor Marista, GoiâniaRua 145150 m²34R$ 1.600.000
Setor Marista, Goiânia;Rua 1141;299 m²;3;4;4;R$ 2.520.562;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-299m2-id-2562520335/?source=ranking%2Crp;2562520335;Setor Marista, GoiâniaRua 1141299 m²34R$ 2.520.562
Setor Marista, Goiânia;Rua 1141;299 m²;3;5;3;R$ 3.036.524;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-299m2-id-2660623978/?source=ranking%2Crp;2660623978;Setor Marista, GoiâniaRua 1141299 m²35R$ 3.036.524
Setor Marista, Goiânia;Rua Mário Bittar;45 m²;1;1;1;R$ 470.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-setor-marista-goiania-45m2-id-2795261020/?source=ranking%2Crp;2795261020;Setor Marista, GoiâniaRua Mário Bittar45 m²11R$ 470.000
Setor Marista, Goiânia;Rua 1127;287 m²;4;5;4;R$ 3.990.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-287m2-id-2762897171/?source=ranking%2Crp;2762897171;Setor Marista, GoiâniaRua 1127287 m²45R$ 3.990.000
Setor Marista, Goiânia;Rua 135;200 m²;4;6;3;R$ 1.980.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-200m2-id-2560403561/?source=ranking%2Crp;2560403561;Setor Marista, GoiâniaRua 135200 m²46R$ 1.980.000
Setor Marista, Goiânia;Alameda Ricardo Paranhos;356 m²;4;5;4;R$ 4.218.010;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-356m2-id-2748740438/?source=ranking%2Crp;2748740438;Setor Marista, GoiâniaAlameda Ricardo Paranhos356 m²45R$ 4.218.010
Setor Marista, Goiânia;Rua 1124;182 m²;3;4;3;R$ 2.300.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-182m2-id-2802116717/?source=ranking%2Crp;2802116717;Setor Marista, GoiâniaRua 1124182 m²34R$ 2.300.000
Setor Marista, Goiânia;;157 m²;3;4;2;R$ 1.587.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-157m2-id-2538971679/?source=ranking%2Crp;2538971679;Setor Marista, Goiânianan157 m²34R$ 1.587.000
Setor Marista, Goiânia;Rua 30;150 m²;3;5;2;R$ 1.799.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-150m2-id-2443563987/?source=ranking%2Crp;2443563987;Setor Marista, GoiâniaRua 30150 m²35R$ 1.799.000
Setor Marista, Goiânia;Rua 1128;149 m²;3;4;2;R$ 2.100.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-149m2-id-2719445569/?source=ranking%2Crp;2719445569;Setor Marista, GoiâniaRua 1128149 m²34R$ 2.100.000
Setor Marista, Goiânia;Rua 1128;149 m²;3;4;3;R$ 1.810.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-149m2-id-2521695817/?source=ranking%2Crp;2521695817;Setor Marista, GoiâniaRua 1128149 m²34R$ 1.810.000
Setor Marista, Goiânia;Rua 1141;370 m²;4;5;4;R$ 2.850.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-academia-setor-marista-goiania-370m2-id-2582210433/?source=ranking%2Crp;2582210433;Setor Marista, GoiâniaRua 1141370 m²45R$ 2.850.000
Setor Marista, Goiânia;Rua 1141;256 m²;4;4;3;R$ 2.350.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-256m2-id-2791719215/?source=ranking%2Crp;2791719215;Setor Marista, GoiâniaRua 1141256 m²44R$ 2.350.000
Setor Marista, Goiânia;Rua Amélia Artiaga Jardim;265 m²;4;6;4;R$ 2.790.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-265m2-id-2487932091/?source=ranking%2Crp;2487932091;Setor Marista, GoiâniaRua Amélia Artiaga Jardim265 m²46R$ 2.790.000
Setor Marista, Goiânia;Avenida 85;228 m²;4;6;3;R$ 2.290.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-228m2-id-2804145859/?source=ranking%2Crp;2804145859;Setor Marista, GoiâniaAvenida 85228 m²46R$ 2.290.000
Setor Marista, Goiânia;;127 m²;3;4;2;R$ 1.390.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-127m2-id-2720478356/?source=ranking%2Crp;2720478356;Setor Marista, Goiânianan127 m²34R$ 1.390.000
Setor Marista, Goiânia;;256 m²;4;5;3;R$ 3.200.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-256m2-id-2761270622/?source=ranking%2Crp;2761270622;Setor Marista, Goiânianan256 m²45R$ 3.200.000
Setor Marista, Goiânia;Rua 1128;118 m²;3;3;0;R$ 1.368.731;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-118m2-id-2795449013/?source=ranking%2Crp;2795449013;Setor Marista, GoiâniaRua 1128118 m²33R$ 1.368.731
Setor Marista, Goiânia;Rua 147;115 m²;3;4;2;R$ 900.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-115m2-id-2806216113/?source=ranking%2Crp;2806216113;Setor Marista, GoiâniaRua 147115 m²34R$ 900.000
Setor Marista, Goiânia;Rua 146;206 m²;3;4;3;R$ 2.568.341;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-206m2-id-2762899328/?source=ranking%2Crp;2762899328;Setor Marista, GoiâniaRua 146206 m²34R$ 2.568.341
Setor Marista, Goiânia;Rua 1141;111 m²;2;2;2;R$ 1.050.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-setor-marista-goiania-111m2-id-2804239731/?source=ranking%2Crp;2804239731;Setor Marista, GoiâniaRua 1141111 m²22R$ 1.050.000
Setor Marista, Goiânia;Rua 24;114 m²;3;4;2;R$ 919.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-114m2-id-2740061689/?source=ranking%2Crp;2740061689;Setor Marista, GoiâniaRua 24114 m²34R$ 919.000
Setor Marista, Goiânia;Rua 36;242 m²;4;5;4;R$ 2.763.285;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-242m2-id-2797733518/?source=ranking%2Crp;2797733518;Setor Marista, GoiâniaRua 36242 m²45R$ 2.763.285
Setor Marista, Goiânia;Rua 1128;121 m²;3;4;2;R$ 1.749.151;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-121m2-id-2771005520/?source=ranking%2Crp;2771005520;Setor Marista, GoiâniaRua 1128121 m²34R$ 1.749.151
Setor Marista, Goiânia;Rua 135;181 m²;3;5;3;R$ 2.150.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-acesso-24-horas-setor-marista-goiania-181m2-id-2791877937/?source=ranking%2Crp;2791877937;Setor Marista, GoiâniaRua 135181 m²35R$ 2.150.000
Setor Marista, Goiânia;Alameda Ricardo Paranhos;298 m²;3;4;4;R$ 4.276.729;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-298m2-id-2748740440/?source=ranking%2Crp;2748740440;Setor Marista, GoiâniaAlameda Ricardo Paranhos298 m²34R$ 4.276.729
Setor Marista, Goiânia;Rua 1141;228 m²;3;5;3;R$ 1.950.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-228m2-id-2561571454/?source=ranking%2Crp;2561571454;Setor Marista, GoiâniaRua 1141228 m²35R$ 1.950.000
Setor Marista, Goiânia;Rua Amélia Artiaga Jardim;260 m²;4;5;4;R$ 2.980.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-260m2-id-2749299802/?source=ranking%2Crp;2749299802;Setor Marista, GoiâniaRua Amélia Artiaga Jardim260 m²45R$ 2.980.000
Setor Marista, Goiânia;Alameda Ricardo Paranhos;206 m²;3;4;4;R$ 3.700.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-206m2-id-2795780021/?source=ranking%2Crp;2795780021;Setor Marista, GoiâniaAlameda Ricardo Paranhos206 m²34R$ 3.700.000
Setor Marista, Goiânia;Rua 135;216 m²;3;5;3;R$ 2.149.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-216m2-id-2753519193/?source=ranking%2Crp;2753519193;Setor Marista, GoiâniaRua 135216 m²35R$ 2.149.000
Setor Marista, Goiânia;Rua 32;220 m²;3;3;4;R$ 2.750.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-220m2-id-2756708831/?source=ranking%2Crp;2756708831;Setor Marista, GoiâniaRua 32220 m²33R$ 2.750.000
Setor Marista, Goiânia;Rua 1141;224 m²;4;5;3;R$ 2.800.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-224m2-id-2797728532/?source=ranking%2Crp;2797728532;Setor Marista, GoiâniaRua 1141224 m²45R$ 2.800.000
Setor Marista, Goiânia;Rua 138;47 m²;1;1;1;R$ 485.000;https://www.zapimoveis.com.br/imovel/venda-flat-1-quarto-mobiliado-setor-marista-goiania-47m2-id-2778514196/?source=ranking%2Crp;2778514196;Setor Marista, GoiâniaRua 13847 m²11R$ 485.000
Setor Marista, Goiânia;Alameda Ricardo Paranhos;239 m²;3;4;3;R$ 2.397.600;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-239m2-id-2779269234/?source=ranking%2Crp;2779269234;Setor Marista, GoiâniaAlameda Ricardo Paranhos239 m²34R$ 2.397.600
Setor Marista, Goiânia;;221 m²;4;5;4;R$ 2.290.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-221m2-id-2761268137/?source=ranking%2Crp;2761268137;Setor Marista, Goiânianan221 m²45R$ 2.290.000
Setor Marista, Goiânia;;218 m²;4;6;3;R$ 2.187.349;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-218m2-id-2701294286/?source=ranking%2Crp;2701294286;Setor Marista, Goiânianan218 m²46R$ 2.187.349
Setor Marista, Goiânia;Rua 15;121 m²;3;4;2;R$ 1.409.813;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-121m2-id-2769454115/?source=ranking%2Crp;2769454115;Setor Marista, GoiâniaRua 15121 m²34R$ 1.409.813
Setor Marista, Goiânia;Alameda Ricardo Paranhos;265 m²;4;6;4;R$ 3.200.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-265m2-id-2801427092/?source=ranking%2Crp;2801427092;Setor Marista, GoiâniaAlameda Ricardo Paranhos265 m²46R$ 3.200.000
Setor Marista, Goiânia;Rua 1141;227 m²;4;6;3;R$ 2.200.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-227m2-id-2738723785/?source=ranking%2Crp;2738723785;Setor Marista, GoiâniaRua 1141227 m²46R$ 2.200.000
Setor Marista, Goiânia;Rua 148;221 m²;4;5;4;R$ 3.023.480;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-setor-marista-goiania-221m2-id-2769433022/?source=ranking%2Crp;2769433022;Setor Marista, GoiâniaRua 148221 m²45R$ 3.023.480
Setor Marista, Goiânia;Rua 1138;121 m²;3;4;2;R$ 1.400.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-121m2-id-2800316716/?source=ranking%2Crp;2800316716;Setor Marista, GoiâniaRua 1138121 m²34R$ 1.400.000
Setor Marista, Goiânia;Rua 135;200 m²;4;1;2;R$ 2.150.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-200m2-id-2716293801/?source=ranking%2Crp;2716293801;Setor Marista, GoiâniaRua 135200 m²41R$ 2.150.000
Setor Marista, Goiânia;Rua 1123;111 m²;3;4;2;R$ 980.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-fogao-setor-marista-goiania-111m2-id-2804749236/?source=ranking%2Crp;2804749236;Setor Marista, GoiâniaRua 1123111 m²34R$ 980.000
Setor Marista, Goiânia;Rua 1124;157 m²;3;4;2;R$ 1.907.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-157m2-id-2764861530/?source=ranking%2Crp;2764861530;Setor Marista, GoiâniaRua 1124157 m²34R$ 1.907.000
Setor Marista, Goiânia;Rua 15;56 m²;1;1;1;R$ 822.693;https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-setor-marista-goiania-56m2-id-2795446644/?source=ranking%2Crp;2795446644;Setor Marista, GoiâniaRua 1556 m²11R$ 822.693
Setor Marista, Goiânia;;217 m²;4;6;3;R$ 2.187.349;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-setor-marista-goiania-217m2-id-2751793319/?source=ranking%2Crp;2751793319;Setor Marista, Goiânianan217 m²46R$ 2.187.349
Setor Marista, Goiânia;Rua 1141;384 m²;3;5;4;R$ 2.700.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-384m2-id-2797999813/?source=ranking%2Crp;2797999813;Setor Marista, GoiâniaRua 1141384 m²35R$ 2.700.000
Setor Marista, Goiânia;Alameda Coronel Eugênio Jardim;244 m²;4;5;3;R$ 3.300.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-setor-marista-goiania-244m2-id-2724177375/?source=ranking%2Crp;2724177375;Setor Marista, GoiâniaAlameda Coronel Eugênio Jardim244 m²45R$ 3.300.000
Setor Marista, Goiânia;Rua 146;160 m²;4;4;2;R$ 2.005.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-160m2-id-2520261974/?source=ranking%2Crp;2520261974;Setor Marista, GoiâniaRua 146160 m²44R$ 2.005.000
Setor Marista, Goiânia;;191 m²;3;5;2;R$ 2.135.654;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-191m2-id-2751796201/?source=ranking%2Crp;2751796201;Setor Marista, Goiânianan191 m²35R$ 2.135.654
Setor Marista, Goiânia;Rua 38;270 m²;4;6;3;R$ 4.400.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-setor-marista-goiania-270m2-id-2781115625/?source=ranking%2Crp;2781115625;Setor Marista, GoiâniaRua 38270 m²46R$ 4.400.000
Setor Marista, Goiânia;Rua 135;155 m²;3;4;2;R$ 1.790.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-155m2-id-2805842243/?source=ranking%2Crp;2805842243;Setor Marista, GoiâniaRua 135155 m²34R$ 1.790.000
Setor Marista, Goiânia;Rua Mário Bittar;211 m²;3;4;3;R$ 1.600.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-setor-marista-goiania-211m2-id-2796567041/?source=ranking%2Crp;2796567041;Setor Marista, GoiâniaRua Mário Bittar211 m²34R$ 1.600.000
Setor Marista, Goiânia;Rua 148;262 m²;4;5;3;R$ 3.613.221;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-churrasqueira-setor-marista-goiania-262m2-id-2756731915/?source=ranking%2Crp;2756731915;Setor Marista, GoiâniaRua 148262 m²45R$ 3.613.221
Setor Marista, Goiânia;Rua 148;404 m²;5;5;5;R$ 5.800.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-5-quartos-com-piscina-setor-marista-goiania-404m2-id-2791695656/?source=ranking%2Crp;2791695656;Setor Marista, GoiâniaRua 148404 m²55R$ 5.800.000
Setor Marista, Goiânia;Rua 146;171 m²;4;4;2;R$ 1.777.242;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-171m2-id-2765009607/?source=ranking%2Crp;2765009607;Setor Marista, GoiâniaRua 146171 m²44R$ 1.777.242
Setor Marista, Goiânia;Rua 1122;229 m²;4;5;3;R$ 2.987.993;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-229m2-id-2742803468/?source=ranking%2Crp;2742803468;Setor Marista, GoiâniaRua 1122229 m²45R$ 2.987.993
Setor Marista, Goiânia;Rua 36;327 m²;4;1;4;R$ 4.170.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-327m2-id-2688896950/?source=ranking%2Crp;2688896950;Setor Marista, GoiâniaRua 36327 m²41R$ 4.170.000
Setor Marista, Goiânia;Rua 135;147 m²;3;5;3;R$ 1.399.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-147m2-id-2443921291/?source=ranking%2Crp;2443921291;Setor Marista, GoiâniaRua 135147 m²35R$ 1.399.000
Setor Marista, Goiânia;Rua 38;226 m²;4;4;3;R$ 2.570.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-226m2-id-2732707534/?source=ranking%2Crp;2732707534;Setor Marista, GoiâniaRua 38226 m²44R$ 2.570.000
Setor Marista, Goiânia;Rua 148;207 m²;3;3;3;R$ 1.950.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-setor-marista-goiania-207m2-id-2773849951/?source=ranking%2Crp;2773849951;Setor Marista, GoiâniaRua 148207 m²33R$ 1.950.000
Setor Marista, Goiânia;Rua 15;188 m²;3;5;3;R$ 2.428.648;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-sala-fitness-setor-marista-goiania-188m2-id-2787392830/?source=ranking%2Crp;2787392830;Setor Marista, GoiâniaRua 15188 m²35R$ 2.428.648
Setor Marista, Goiânia;Rua 135;248 m²;4;5;3;R$ 3.258.835;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-248m2-id-2769454017/?source=ranking%2Crp;2769454017;Setor Marista, GoiâniaRua 135248 m²45R$ 3.258.835
Setor Marista, Goiânia;Alameda Coronel Eugênio Jardim;329 m²;4;5;4;R$ 5.679.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-setor-marista-goiania-329m2-id-2795423329/?source=ranking%2Crp;2795423329;Setor Marista, GoiâniaAlameda Coronel Eugênio Jardim329 m²45R$ 5.679.000
Setor Marista, Goiânia;Alameda Ricardo Paranhos;116 m²;3;4;2;R$ 1.199.999;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-setor-marista-goiania-116m2-id-2443820469/?source=ranking%2Crp;2443820469;Setor Marista, GoiâniaAlameda Ricardo Paranhos116 m²34R$ 1.199.999
Setor Marista, Goiânia;Rua 1128;117 m²;3;4;0;R$ 1.300.000;https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-setor-marista-goiania-117m2-id-2773276528/?source=ranking%2Crp;2773276528;Setor Marista, GoiâniaRua 1128117 m²34R$ 1.300.000
